country,metric,date,source_file
West Africa,crop failure,06-2025,Romania
West Africa,crop failure,07-2025,Romania
West Africa,crop failure,08-2025,Romania
West Africa,crop failure,09-2025,Romania
West Africa,crop failure,10-2025,Romania
United States,economic concern,01-2025,Romania
United States,economic concern,02-2025,Romania
United States,economic concern,03-2025,Romania
United States,economic concern,04-2025,Romania
United States,economic concern,05-2025,Romania
United States,economic concern,06-2025,Romania
United States,economic concern,07-2025,Romania
United States,economic concern,08-2025,Romania
United States,economic concern,09-2025,Romania
United States,economic concern,10-2025,Romania
United States,crop failure,01-2025,Romania
United States,crop failure,02-2025,Romania
United States,crop failure,03-2025,Romania
United States,crop failure,04-2025,Romania
United States,crop failure,05-2025,Romania
United States,crop failure,06-2025,Romania
United States,crop failure,07-2025,Romania
United States,crop failure,08-2025,Romania
United States,crop failure,09-2025,Romania
United States,crop failure,10-2025,Romania
California,natural disaster,01-2025,Romania
California,natural disaster,02-2025,Romania
California,natural disaster,03-2025,Romania
California,natural disaster,04-2025,Romania
California,natural disaster,05-2025,Romania
California,natural disaster,06-2025,Romania
California,natural disaster,07-2025,Romania
California,natural disaster,08-2025,Romania
California,natural disaster,09-2025,Romania
California,natural disaster,10-2025,Romania
Russia,economic concern,09-2025,Romania
Thailand,economic concern,12-2024,Romania
Turkey,economic concern,06-2025,Romania
Niger,military coup,07-2023,Romania
France,political assassination,10-2024,Romania
Ukraine,contested election,02-2025,Romania
Gaza Strip,political assassination,10-2024,Romania
Gaza Strip,military coup,09-2024,Romania
Iran,political assassination,09-2024,Romania
Israel,military coup,09-2024,Romania
United States,political assassination,09-2024,Romania
Russia,political assassination,02-2024,Romania
Russia,political assassination,08-2023,Romania
Ukraine,political assassination,07-2024,Romania
United States,political assassination,07-2024,Romania
Lebanon,political assassination,09-2024,Romania
Ukraine,political assassination,08-2025,Romania
Czech Republic,natural disaster,09-2024,Romania
Czech Republic,natural disaster,10-2024,Romania
Austria,natural disaster,09-2024,Romania
Austria,natural disaster,10-2024,Romania
Germany,natural disaster,09-2024,Romania
Germany,natural disaster,10-2024,Romania
Poland,natural disaster,09-2024,Romania
Poland,natural disaster,10-2024,Romania
Romania,natural disaster,09-2024,Romania
Romania,natural disaster,10-2024,Romania
Slovakia,natural disaster,09-2024,Romania
Slovakia,natural disaster,10-2024,Romania
Romania,natural disaster,09-2024,Romania
Romania,economic concern,05-2025,Romania
Romania,economic concern,06-2025,Romania
Romania,economic concern,07-2025,Romania
Poland,natural disaster,09-2024,Romania
Romania,natural disaster,09-2024,Romania
Czech Republic,natural disaster,09-2024,Romania
Austria,natural disaster,09-2024,Romania
Poland,natural disaster,09-2024,Romania
Czech Republic,natural disaster,09-2024,Romania
Romania,natural disaster,09-2024,Romania
Austria,natural disaster,09-2024,Romania
Italy,natural disaster,09-2024,Romania
Slovakia,natural disaster,09-2024,Romania
Hungary,natural disaster,09-2024,Romania
Romania,natural disaster,09-2024,Romania
Czech Republic,natural disaster,09-2024,Romania
Poland,natural disaster,09-2024,Romania
Germany,natural disaster,07-2021,Romania
Afghanistan,natural disaster,07-2021,Romania
Oman,natural disaster,07-2021,Romania
Uruguay,natural disaster,07-2019,Romania
Argentina,natural disaster,07-2019,Romania
Romania,natural disaster,07-2021,Romania
Austria,natural disaster,09-2024,Romania
Poland,natural disaster,09-2024,Romania
Romania,natural disaster,09-2024,Romania
Czech Republic,natural disaster,09-2024,Romania
Romania,natural disaster,01-2020,Romania
Romania,natural disaster,02-2020,Romania
Romania,natural disaster,03-2020,Romania
Romania,natural disaster,04-2020,Romania
Romania,natural disaster,05-2020,Romania
Romania,natural disaster,06-2020,Romania
Romania,natural disaster,07-2020,Romania
Romania,natural disaster,08-2020,Romania
Romania,natural disaster,09-2020,Romania
Romania,natural disaster,10-2020,Romania
Romania,natural disaster,11-2020,Romania
Romania,natural disaster,12-2020,Romania
Romania,natural disaster,01-2021,Romania
Romania,natural disaster,02-2021,Romania
Romania,natural disaster,03-2021,Romania
Romania,natural disaster,04-2021,Romania
Romania,natural disaster,05-2021,Romania
Romania,natural disaster,06-2021,Romania
Romania,natural disaster,07-2021,Romania
Romania,natural disaster,08-2021,Romania
Romania,natural disaster,09-2021,Romania
Romania,natural disaster,10-2021,Romania
Romania,natural disaster,11-2021,Romania
Romania,natural disaster,12-2021,Romania
Romania,natural disaster,01-2022,Romania
Romania,natural disaster,02-2022,Romania
Romania,natural disaster,03-2022,Romania
Romania,natural disaster,04-2022,Romania
Romania,natural disaster,05-2022,Romania
Romania,natural disaster,06-2022,Romania
Romania,natural disaster,07-2022,Romania
Romania,natural disaster,08-2022,Romania
Romania,natural disaster,09-2022,Romania
Romania,natural disaster,10-2022,Romania
Romania,natural disaster,11-2022,Romania
Romania,natural disaster,12-2022,Romania
Romania,natural disaster,01-2023,Romania
Romania,natural disaster,02-2023,Romania
Romania,natural disaster,03-2023,Romania
Romania,natural disaster,04-2023,Romania
Romania,natural disaster,05-2023,Romania
Romania,natural disaster,06-2023,Romania
Romania,natural disaster,07-2023,Romania
Romania,natural disaster,08-2023,Romania
Romania,natural disaster,09-2023,Romania
Romania,natural disaster,10-2023,Romania
Romania,natural disaster,11-2023,Romania
Romania,natural disaster,12-2023,Romania
Romania,natural disaster,01-2024,Romania
Romania,natural disaster,02-2024,Romania
Romania,natural disaster,03-2024,Romania
Romania,natural disaster,04-2024,Romania
Romania,natural disaster,05-2024,Romania
Romania,natural disaster,06-2024,Romania
Romania,natural disaster,07-2024,Romania
Romania,natural disaster,08-2024,Romania
Romania,natural disaster,09-2024,Romania
Romania,natural disaster,10-2024,Romania
Romania,natural disaster,11-2024,Romania
Romania,natural disaster,12-2024,Romania
Romania,natural disaster,01-2025,Romania
Romania,natural disaster,02-2025,Romania
Czech Republic,natural disaster,09-2024,Romania
Austria,natural disaster,09-2024,Romania
Romania,natural disaster,09-2024,Romania
Poland,natural disaster,09-2024,Romania
Syria,ethnic tension,03-2025,Romania
Syria,ethnic tension,04-2025,Romania
Syria,ethnic tension,03-2025,Romania
Syria,ethnic tension,04-2025,Romania
Kazakhstan,ethnic tension,02-2020,Romania
India,ethnic tension,12-2019,Romania
Georgia,contested election,10-2024,Russia
Georgia,political assassination,10-2024,Russia
Georgia,ethnic tension,10-2024,Russia
Moldova,contested election,11-2024,Russia
Georgia,contested election,10-2024,Russia
Georgia,contested election,11-2024,Russia
United States,contested election,01-2025,Russia
Russia,contested election,09-2021,Russia
Georgia,contested election,10-2024,Russia
United Kingdom,contested election,09-2025,Russia
Netherlands,ethnic tension,09-2025,Russia
United Kingdom,ethnic tension,09-2025,Russia
United Kingdom,political assassination,09-2025,Russia
Russia,economic concern,09-2025,Russia
France,political assassination,09-2025,Russia
Georgia,contested election,10-2024,Russia
Russia,crop failure,07-2025,Russia
Russia,economic concern,06-2024,Russia
Russia,economic concern,01-2025,Russia
Russia,economic concern,02-2025,Russia
Russia,economic concern,03-2025,Russia
Russia,economic concern,04-2025,Russia
Russia,economic concern,05-2025,Russia
Russia,economic concern,06-2025,Russia
Russia,economic concern,07-2025,Russia
Russia,crop failure,06-2024,Russia
Syria,crop failure,06-2023,Russia
Chad,crop failure,10-2022,Russia
Syria,crop failure,01-2020,Russia
Syria,crop failure,02-2020,Russia
Syria,crop failure,03-2020,Russia
Syria,crop failure,04-2020,Russia
Syria,crop failure,05-2020,Russia
Syria,crop failure,06-2020,Russia
Syria,crop failure,07-2020,Russia
Syria,crop failure,08-2020,Russia
Syria,crop failure,09-2020,Russia
Syria,crop failure,10-2020,Russia
Syria,crop failure,11-2020,Russia
Syria,crop failure,12-2020,Russia
Syria,crop failure,01-2021,Russia
Syria,crop failure,02-2021,Russia
Syria,crop failure,03-2021,Russia
Syria,crop failure,04-2021,Russia
Syria,crop failure,05-2021,Russia
Syria,crop failure,06-2021,Russia
Syria,crop failure,07-2021,Russia
Syria,crop failure,08-2021,Russia
Syria,crop failure,09-2021,Russia
Syria,crop failure,10-2021,Russia
Syria,crop failure,11-2021,Russia
Syria,crop failure,12-2021,Russia
Syria,crop failure,01-2022,Russia
Syria,crop failure,02-2022,Russia
Syria,crop failure,03-2022,Russia
Syria,crop failure,04-2022,Russia
Syria,economic concern,01-2020,Russia
Syria,economic concern,02-2020,Russia
Syria,economic concern,03-2020,Russia
Syria,economic concern,04-2020,Russia
Syria,economic concern,05-2020,Russia
Syria,economic concern,06-2020,Russia
Syria,economic concern,07-2020,Russia
Syria,economic concern,08-2020,Russia
Syria,economic concern,09-2020,Russia
Syria,economic concern,10-2020,Russia
Syria,economic concern,11-2020,Russia
Syria,economic concern,12-2020,Russia
Syria,economic concern,01-2021,Russia
Syria,economic concern,02-2021,Russia
Syria,economic concern,03-2021,Russia
Syria,economic concern,04-2021,Russia
Syria,economic concern,05-2021,Russia
Syria,economic concern,06-2021,Russia
Syria,economic concern,07-2021,Russia
Syria,economic concern,08-2021,Russia
Syria,economic concern,09-2021,Russia
Syria,economic concern,10-2021,Russia
Syria,economic concern,11-2021,Russia
Syria,economic concern,12-2021,Russia
Syria,economic concern,01-2022,Russia
Syria,economic concern,02-2022,Russia
Syria,economic concern,03-2022,Russia
Syria,economic concern,04-2022,Russia
Syria,natural disaster,01-2020,Russia
Syria,natural disaster,02-2020,Russia
Syria,natural disaster,03-2020,Russia
Syria,natural disaster,04-2020,Russia
Syria,natural disaster,05-2020,Russia
Syria,natural disaster,06-2020,Russia
Syria,natural disaster,07-2020,Russia
Syria,natural disaster,08-2020,Russia
Syria,natural disaster,09-2020,Russia
Syria,natural disaster,10-2020,Russia
Syria,natural disaster,11-2020,Russia
Syria,natural disaster,12-2020,Russia
Syria,natural disaster,01-2021,Russia
Syria,natural disaster,02-2021,Russia
Syria,natural disaster,03-2021,Russia
Syria,natural disaster,04-2021,Russia
Syria,natural disaster,05-2021,Russia
Syria,natural disaster,06-2021,Russia
Syria,natural disaster,07-2021,Russia
Syria,natural disaster,08-2021,Russia
Syria,natural disaster,09-2021,Russia
Syria,natural disaster,10-2021,Russia
Syria,natural disaster,11-2021,Russia
Syria,natural disaster,12-2021,Russia
Syria,natural disaster,01-2022,Russia
Syria,natural disaster,02-2022,Russia
Syria,natural disaster,03-2022,Russia
Syria,natural disaster,04-2022,Russia
Mexico,crop failure,05-2023,Russia
France,crop failure,05-2023,Russia
Canada,crop failure,05-2023,Russia
United States,crop failure,05-2023,Russia
India,crop failure,05-2023,Russia
Brazil,crop failure,05-2023,Russia
Michigan,crop failure,05-2023,Russia
Wisconsin,crop failure,05-2023,Russia
India,crop failure,05-2023,Russia
France,crop failure,05-2023,Russia
Ukraine,crop failure,09-2024,Russia
Ukraine,crop failure,10-2024,Russia
Tunisia,economic concern,11-2021,Russia
Russia,economic concern,12-2024,Russia
Russia,economic concern,01-2025,Russia
Australia,economic concern,01-2021,Russia
Australia,economic concern,01-2025,Russia
Australia,economic concern,02-2022,Russia
Australia,economic concern,12-2022,Russia
Russia,economic concern,10-2024,Russia
Burkina Faso,military coup,09-2022,Russia
Burkina Faso,military coup,04-2023,Russia
Burkina Faso,military coup,01-2022,Russia
Burkina Faso,military coup,09-2022,Russia
Mali,military coup,08-2020,Russia
Mali,military coup,05-2021,Russia
Burkina Faso,military coup,01-2022,Russia
Burkina Faso,military coup,10-2022,Russia
Niger,military coup,07-2023,Russia
Myanmar,contested election,02-2021,Russia
Myanmar,political assassination,02-2023,Russia
Myanmar,military coup,02-2021,Russia
Myanmar,military coup,02-2021,Russia
Myanmar,military coup,02-2021,Russia
Myanmar,military coup,03-2021,Russia
Myanmar,military coup,03-2021,Russia
Myanmar,military coup,04-2021,Russia
Myanmar,military coup,04-2021,Russia
Myanmar,military coup,05-2021,Russia
Myanmar,military coup,07-2021,Russia
Myanmar,military coup,08-2021,Russia
Myanmar,military coup,09-2021,Russia
Myanmar,military coup,09-2021,Russia
Myanmar,military coup,11-2021,Russia
Mali,economic concern,02-2021,Russia
Mali,economic concern,08-2023,Russia
Mali,military coup,08-2021,Russia
Myanmar,military coup,02-2021,Russia
Myanmar,ethnic tension,11-2023,Russia
Thailand,economic concern,10-2023,Russia
Qatar,ethnic tension,09-2025,Russia
Israel,military coup,09-2025,Russia
Colombia,political assassination,06-2025,Russia
Cambodia,political assassination,01-2025,Russia
Thailand,political assassination,01-2025,Russia
United States,political assassination,09-2025,Russia
United States,political assassination,09-2025,Russia
Ukraine,political assassination,08-2025,Russia
Slovakia,political assassination,05-2023,Russia
Russia,political assassination,02-2024,Russia
UK,political assassination,11-2024,Russia
Argentina,political assassination,09-2022,Russia
Japan,political assassination,07-2022,Russia
Iraq,political assassination,11-2021,Russia
United Kingdom,political assassination,10-2021,Russia
Haiti,political assassination,07-2021,Russia
Chad,political assassination,04-2021,Russia
Venezuela,political assassination,08-2018,Russia
United States,political assassination,07-2024,Russia
Argentina,political assassination,07-2024,Russia
Australia,political assassination,07-2024,Russia
Bangladesh,political assassination,07-2024,Russia
Brazil,political assassination,07-2024,Russia
Canada,political assassination,07-2024,Russia
China,political assassination,07-2024,Russia
Djibouti,political assassination,07-2024,Russia
Egypt,political assassination,07-2024,Russia
Ethiopia,political assassination,07-2024,Russia
European Commission,political assassination,07-2024,Russia
France,political assassination,07-2024,Russia
Germany,political assassination,07-2024,Russia
Greece,political assassination,07-2024,Russia
Gulf Cooperation Council,political assassination,07-2024,Russia
Hungary,political assassination,07-2024,Russia
India,political assassination,07-2024,Russia
Iraq,political assassination,07-2024,Russia
Israel,political assassination,07-2024,Russia
Italy,political assassination,07-2024,Russia
Japan,political assassination,07-2024,Russia
Lithuania,political assassination,07-2024,Russia
Mexico,political assassination,07-2024,Russia
NATO,political assassination,07-2024,Russia
Nigeria,political assassination,07-2024,Russia
Russia,natural disaster,09-2025,Russia
Japan,natural disaster,07-2025,Russia
Russia,natural disaster,07-2025,Russia
United States,natural disaster,07-2025,Russia
Russia,natural disaster,07-2025,Russia
